# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
57.99,609.538,-27.697,0.037,27.698,0.107,4.708,0.038,4.708,0.467,1.931,0.101,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.392e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.708,10.948,940.822,337.933,0.5,1.094
58.49,595.694,-27.678,0.037,27.679,0.088,3.752,0.038,3.753,0.582,1.891,0.08,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.393e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.716,11.038,942.37,337.988,0.5,1.094
58.99,581.86,-27.66,0.036,27.66,0.037,2.807,0.038,2.807,0.775,1.89,0.003,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.395e6,0,25.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.894,11.128,943.917,338.042,0.5,1.095
59.49,568.034,-27.642,0.036,27.642,0.059,1.868,0.038,1.868,1.158,1.867,0.047,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.396e6,0,25.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.769,11.218,945.463,338.097,0.5,1.095
59.99,554.218,-27.623,0.037,27.624,0.085,0.944,0.038,0.945,2.279,1.829,0.076,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.397e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.662,11.308,947.007,338.151,0.5,1.095
60.49,540.411,-27.605,0.037,27.606,0.102,0.018,0.037,0.041,64.477,1.876,0.095,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.399e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.105,11.398,948.551,338.206,0.5,1.096
60.99,526.613,-27.587,0.037,27.588,0.135,-0.936,0.037,0.937,177.725,1.941,0.13,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.4e6,0,25.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.25,11.487,950.093,338.26,0.5,1.096
61.49,512.824,-27.567,0.039,27.573,0.24,-1.936,0.037,1.937,178.905,2.059,0.237,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.082,3.402e6,0,25.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.617,11.577,951.635,338.315,0.5,1.096
61.99,499.045,-27.55,0.035,27.551,0.114,-2.98,0.037,2.98,179.292,2.113,0.108,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.403e6,0,25.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.373,11.667,953.176,338.369,0.5,1.097
62.49,485.275,-27.532,0.035,27.532,0.038,-4.038,0.037,4.038,179.48,2.121,0.015,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.404e6,0,25.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.166,11.756,954.72,338.423,0.5,1.097
62.99,471.513,-27.514,0.036,27.514,0.047,-5.102,0.036,5.103,179.591,2.136,0.03,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.406e6,0,25.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.214,11.846,956.335,338.477,0.5,1.098
63.49,457.76,-27.496,0.037,27.496,0.048,-6.167,0.036,6.167,179.663,2.121,0.03,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.407e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.06,11.935,957.949,338.532,0.5,1.098
63.99,444.017,-27.477,0.038,27.479,0.129,-7.212,0.036,7.212,179.714,2.059,0.123,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.409e6,0,25.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.787,12.025,959.562,338.586,0.5,1.098
64.49,430.283,-27.458,0.038,27.461,0.172,-8.22,0.036,8.22,179.75,1.976,0.167,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.41e6,0,25.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.602,12.114,961.174,338.64,0.5,1.099
64.99,416.559,-27.44,0.037,27.44,0.047,-9.204,0.036,9.204,179.778,1.961,0.03,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.412e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.901,12.203,962.785,338.694,0.5,1.099
65.49,402.843,-27.422,0.037,27.422,0.038,-10.186,0.035,10.186,179.801,1.966,0.01,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.413e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.999,12.292,964.395,338.748,0.5,1.1
65.99,389.137,-27.403,0.037,27.403,0.051,-11.173,0.035,11.173,179.819,1.983,0.035,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.415e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.074,12.382,966.003,338.802,0.5,1.1
66.49,375.44,-27.385,0.037,27.385,0.084,-12.156,0.035,12.156,179.835,1.946,0.075,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.416e6,0,25.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.783,12.471,967.611,338.856,0.5,1.1
66.99,361.752,-27.366,0.037,27.366,0.037,-13.129,0.035,13.129,179.848,1.947,0.002,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.418e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.961,12.56,969.217,338.91,0.5,1.101
67.49,348.074,-27.348,0.037,27.348,0.037,-14.102,0.035,14.102,179.859,1.948,0.002,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.419e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.961,12.649,970.823,338.964,0.5,1.101
67.99,334.404,-27.329,0.037,27.33,0.09,-15.086,0.034,15.086,179.869,1.989,0.082,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.421e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.185,12.738,972.427,339.018,0.5,1.101
68.49,320.744,-27.311,0.036,27.311,0.046,-16.084,0.034,16.084,179.878,2.002,0.027,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.422e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.074,12.826,974.03,339.072,0.5,1.102
68.99,307.093,-27.293,0.037,27.293,0.06,-17.091,0.034,17.091,179.886,2.026,0.048,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.423e6,0,25.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.146,12.915,975.632,339.125,0.5,1.102
69.49,293.451,-27.275,0.036,27.275,0.04,-18.102,0.034,18.102,179.893,2.017,0.018,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.425e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.986,13.004,977.233,339.179,0.5,1.103
69.99,279.818,-27.257,0.036,27.257,0.041,-19.113,0.034,19.113,179.899,2.026,0.018,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.426e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.078,13.093,978.833,339.233,0.5,1.103
70.49,266.194,-27.239,0.036,27.239,0.045,-20.123,0.034,20.123,179.905,2.013,0.027,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.428e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.961,13.181,980.432,339.287,0.5,1.103
70.99,252.58,-27.221,0.036,27.221,0.045,-21.126,0.033,21.126,179.91,2,0.027,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.429e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.949,13.27,982.03,339.34,0.5,1.103
71.49,238.974,-27.203,0.036,27.203,0.038,-22.124,0.033,22.124,179.914,1.993,0.013,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.43e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.973,13.358,983.627,339.394,0.5,1.104
71.99,225.377,-27.185,0.036,27.185,0.064,-23.114,0.033,23.114,179.918,1.966,0.053,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.432e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.855,13.447,985.222,339.448,0.5,1.104
72.49,211.789,-27.167,0.036,27.167,0.07,-24.09,0.033,24.09,179.922,1.936,0.061,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.433e6,0,25.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.809,13.535,986.817,339.501,0.5,1.104
72.99,198.21,-27.149,0.035,27.149,0.044,-25.055,0.033,25.055,179.926,1.923,0.026,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.435e6,0,25.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.875,13.623,988.411,339.555,0.5,1.104
73.49,184.64,-27.131,0.035,27.131,0.041,-26.014,0.032,26.014,179.929,1.913,0.021,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.436e6,0,25.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.876,13.712,990.003,339.608,0.5,1.105
73.496,184.488,-26.631,88.476,26.631,88.477,-26.025,0.032,26.025,179.929,1.911,0.403,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.08,3.376e6,0,258.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.803,13.8,991.595,339.662,0.006,1.106
73.497,184.446,-26.497,84.887,26.498,84.888,-26.028,0.032,26.028,179.929,1.91,0.411,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.078,3.359e6,0,249.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.796,13.801,991.613,339.662,0.002,1.106
73.499,184.402,-26.358,83.939,26.358,83.94,-26.031,0.032,26.031,179.929,1.91,0.413,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.078,3.342e6,0,246.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.794,13.801,991.618,339.662,0.002,1.106
73.501,184.358,-26.218,82.956,26.218,82.957,-26.034,0.032,26.034,179.929,1.909,0.415,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.078,3.324e6,0,244.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.793,13.801,991.623,339.663,0.002,1.107
73.502,184.313,-26.077,81.973,26.077,81.974,-26.037,0.032,26.037,179.929,1.908,0.41,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.077,3.306e6,0,241.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.793,13.802,991.628,339.663,0.002,1.107
73.504,184.267,-25.936,80.99,25.936,80.991,-26.041,0.032,26.041,179.929,1.907,0.395,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.077,3.288e6,0,238.938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.796,13.802,991.633,339.663,0.002,1.108
73.506,184.221,-25.793,80.007,25.793,80.008,-26.044,0.032,26.044,179.929,1.907,0.379,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.076,3.27e6,0,236.351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.799,13.802,991.639,339.663,0.002,1.108
73.508,184.175,-25.65,79.025,25.65,79.026,-26.048,0.032,26.048,179.929,1.906,0.364,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.076,3.252e6,0,233.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.802,13.803,991.644,339.663,0.002,1.108
73.51,184.128,-25.506,78.043,25.507,78.043,-26.051,0.032,26.051,179.929,1.905,0.349,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.076,3.234e6,0,231.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.805,13.803,991.649,339.663,0.002,1.109
73.511,184.08,-25.362,77.061,25.362,77.061,-26.055,0.032,26.055,179.929,1.905,0.333,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.075,3.215e6,0,228.596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.808,13.803,991.655,339.664,0.002,1.109
73.513,184.032,-25.216,76.079,25.216,76.08,-26.058,0.032,26.058,179.929,1.904,0.318,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.075,3.197e6,0,226.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.812,13.803,991.661,339.664,0.002,1.109
73.515,183.983,-25.07,75.097,25.07,75.098,-26.062,0.032,26.062,179.929,1.904,0.303,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.074,3.179e6,0,223.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.815,13.804,991.666,339.664,0.002,1.11
73.517,183.933,-24.923,74.116,24.923,74.117,-26.066,0.032,26.066,179.929,1.903,0.287,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.074,3.16e6,0,220.846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.819,13.804,991.672,339.664,0.002,1.11
73.519,183.883,-24.775,73.135,24.775,73.135,-26.07,0.032,26.07,179.929,1.903,0.272,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.073,3.141e6,0,218.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.822,13.804,991.678,339.664,0.002,1.11
73.521,183.832,-24.626,72.154,24.627,72.155,-26.074,0.032,26.074,179.929,1.902,0.257,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.073,3.122e6,0,215.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.826,13.805,991.684,339.665,0.002,1.111
73.523,183.78,-24.477,71.174,24.477,71.174,-26.078,0.032,26.078,179.929,1.901,0.241,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.073,3.103e6,0,213.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.829,13.805,991.69,339.665,0.002,1.111
73.526,183.728,-24.326,70.193,24.326,70.194,-26.082,0.032,26.082,179.929,1.901,0.226,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.072,3.084e6,0,210.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.833,13.805,991.696,339.665,0.002,1.112
73.528,183.675,-24.175,69.213,24.175,69.213,-26.086,0.032,26.086,179.929,1.901,0.211,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.072,3.065e6,0,207.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.837,13.806,991.702,339.665,0.002,1.112
73.53,183.621,-24.023,68.233,24.023,68.234,-26.09,0.032,26.09,179.929,1.9,0.195,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.071,3.046e6,0,205.362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.841,13.806,991.708,339.665,0.002,1.112
73.532,183.567,-23.869,67.254,23.869,67.254,-26.094,0.032,26.094,179.929,1.9,0.18,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.071,3.026e6,0,202.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.845,13.806,991.714,339.666,0.002,1.113
73.535,183.511,-23.715,66.275,23.715,66.275,-26.099,0.032,26.099,179.929,1.899,0.165,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.07,3.007e6,0,200.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.849,13.807,991.721,339.666,0.002,1.113
73.537,183.455,-23.56,65.296,23.56,65.296,-26.103,0.032,26.103,179.929,1.899,0.149,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.07,2.987e6,0,197.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.853,13.807,991.727,339.666,0.002,1.114
73.539,183.398,-23.404,64.317,23.404,64.317,-26.108,0.032,26.108,179.929,1.899,0.134,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.069,2.967e6,0,195.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.857,13.808,991.734,339.666,0.002,1.114
73.542,183.34,-23.247,63.338,23.247,63.339,-26.113,0.032,26.113,179.929,1.898,0.119,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.069,2.948e6,0,192.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.862,13.808,991.74,339.666,0.002,1.115
73.544,183.281,-23.089,62.36,23.089,62.36,-26.117,0.032,26.117,179.929,1.898,0.103,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.068,2.927e6,0,189.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.866,13.808,991.747,339.667,0.003,1.115
73.547,183.222,-22.93,61.383,22.93,61.383,-26.122,0.032,26.122,179.929,1.898,0.088,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.068,2.907e6,0,187.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.871,13.809,991.754,339.667,0.003,1.116
73.55,183.161,-22.769,60.405,22.769,60.405,-26.127,0.032,26.127,179.929,1.898,0.072,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.068,2.887e6,0,184.757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.875,13.809,991.761,339.667,0.003,1.116
73.552,183.1,-22.608,59.428,22.608,59.428,-26.132,0.032,26.132,179.929,1.897,0.057,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.067,2.867e6,0,182.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.88,13.809,991.768,339.667,0.003,1.116
73.555,183.037,-22.446,58.451,22.446,58.451,-26.138,0.032,26.138,179.929,1.897,0.069,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.067,2.846e6,0,179.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.876,13.81,991.775,339.668,0.003,1.117
